step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
0,2028528769,5,0,28007,348934600,28007,1,8.54,0
0,1554037473,4,1,28007,348934600,28007,1,8.84,0
0,1289081546,4,1,28007,348934600,28007,1,8.67,0
0,1968779147,5,0,28007,1823072687,28007,1,0.99,0
0,1582152156,5,0,28007,348934600,28007,1,48.44,0
0,1674674654,5,0,28007,1823072687,28007,1,37.83,0
0,1913473991,2,0,28007,85975013,28007,3,50.95,0
0,408690006,1,0,28007,1823072687,28007,1,41.97,0
0,2075157607,2,1,28007,348934600,28007,1,29.36,0
0,510934446,1,1,28007,85975013,28007,3,39.41,0
0,236106052,1,0,28007,1823072687,28007,1,5.25,0
0,1950237952,4,1,28007,348934600,28007,1,36.37,0
0,1484573422,5,0,28007,348934600,28007,1,44.71,0
0,446298173,4,1,28007,348934600,28007,1,21.87,0
0,158030246,4,1,28007,348934600,28007,1,55.62,0
0,1503504810,1,1,28007,348934600,28007,1,26.44,0
0,1051682954,2,1,28007,348934600,28007,1,11.52,0
0,970704037,2,0,28007,348934600,28007,1,16.64,0
0,1426091756,1,1,28007,348934600,28007,1,27.36,0
0,1698214137,5,1,28007,1823072687,28007,1,42.57,0
0,181111540,2,1,28007,348934600,28007,1,70.27,0
0,969635352,2,1,28007,348934600,28007,1,11.53,0
0,1506066038,5,0,28007,348934600,28007,1,16.36,0
0,2111849765,2,0,28007,1823072687,28007,1,19.3,0
0,203802515,1,1,28007,1053599405,28007,2,139.34,0
0,1735726583,5,0,28007,348934600,28007,1,49.55,0
0,814079066,1,1,28007,348934600,28007,1,5.84,0
0,1034685704,2,1,28007,348934600,28007,1,24.6,0
0,590614528,2,1,28007,348934600,28007,1,28.45,0
0,781322360,3,0,28007,348934600,28007,1,21.37,0
0,816519533,1,1,28007,348934600,28007,1,34.26,0
0,825622087,2,1,28007,348934600,28007,1,27.67,0
0,1883823119,4,0,28007,348934600,28007,1,13.86,0
0,2084933658,1,1,28007,348934600,28007,1,37.26,0
0,620542168,2,0,28007,348934600,28007,1,27.31,0
0,1864289868,4,1,28007,348934600,28007,1,25.69,0
0,1153943594,2,0,28007,348934600,28007,1,9.79,0
0,1510459992,3,0,28007,348934600,28007,1,23.22,0
0,460167545,5,1,28007,348934600,28007,1,0.46,0
0,2062758473,2,1,28007,348934600,28007,1,4.48,0
0,1914057832,2,1,28007,348934600,28007,1,12.87,0
0,1819254965,6,0,28007,348934600,28007,1,0.73,0
0,481108455,3,0,28007,348934600,28007,1,7.11,0
0,1687903356,1,1,28007,348934600,28007,1,39.32,0
0,1901383731,4,1,28007,348934600,28007,1,0.77,0
0,1394454342,1,0,28007,348934600,28007,1,21.26,0
0,1999699557,3,1,28007,348934600,28007,1,22.9,0
0,980876590,2,1,28007,348934600,28007,1,26.06,0
0,359363895,6,0,28007,1649169323,28007,6,139.95,0
0,1148364854,5,1,28007,348934600,28007,1,38.44,0
0,927282395,4,1,28007,85975013,28007,3,66.52,0
0,1525581466,1,1,28007,348934600,28007,1,40.89,0
0,207380283,3,1,28007,1823072687,28007,1,38.97,0
0,487243829,3,0,28007,348934600,28007,1,8,0
0,1591612680,2,0,28007,348934600,28007,1,29.11,0
0,1014313887,5,1,28007,348934600,28007,1,39.85,0
0,629808856,3,0,28007,348934600,28007,1,25.74,0
0,598452144,3,0,28007,348934600,28007,1,23.09,0
0,825969892,2,0,28007,348934600,28007,1,22,0
0,367433559,2,0,28007,348934600,28007,1,26.15,0
0,99017559,3,0,28007,1823072687,28007,1,36.21,0
0,597641228,2,0,28007,348934600,28007,1,2,0
0,2134399963,2,0,28007,85975013,28007,3,73.9,0
0,779872024,3,0,28007,1823072687,28007,1,3.63,0
0,171977183,4,0,28007,348934600,28007,1,59.9,0
0,1780829982,1,0,28007,855959430,28007,7,60.83,0
0,1273015960,2,0,28007,348934600,28007,1,49.46,0
0,1903005844,2,1,28007,349281107,28007,10,46.84,0
0,402758720,3,1,28007,348934600,28007,1,14.29,0
0,1267365709,3,1,28007,348934600,28007,1,35.66,0
0,1875710426,3,0,28007,1823072687,28007,1,47.93,0
0,351880818,1,0,28007,348934600,28007,1,48.41,0
0,1191832390,2,0,28007,348934600,28007,1,30.9,0
0,429242189,1,1,28007,1823072687,28007,1,53.58,0
0,1200798307,4,1,28007,348934600,28007,1,33.36,0
0,65683893,3,1,28007,348934600,28007,1,63.15,0
0,836424975,3,0,28007,1053599405,28007,2,44.65,0
0,186769596,2,1,28007,348934600,28007,1,8.39,0
0,2016890783,5,1,28007,348934600,28007,1,25.79,0
0,1225717157,5,0,28007,348934600,28007,1,15.43,0
0,198230909,4,1,28007,348934600,28007,1,21.04,0
0,231044523,1,0,28007,1823072687,28007,1,52.02,0
0,855082400,2,0,28007,348934600,28007,1,26.79,0
0,474847450,2,0,28007,1198415165,28007,5,102.51,0
0,1264224372,4,0,28007,348934600,28007,1,7.97,0
0,1542180842,4,1,28007,1823072687,28007,1,12.25,0
0,15276068,2,0,28007,348934600,28007,1,27.16,0
0,433139335,0,1,28007,348934600,28007,1,33.07,0
0,153258882,4,1,28007,151143676,28007,8,64.31,0
0,712473227,1,1,28007,348934600,28007,1,34.64,0
0,317314063,2,0,28007,348934600,28007,1,17.06,0
0,905744010,2,1,28007,348934600,28007,1,22.9,0
0,1233802034,3,1,28007,1823072687,28007,1,0.88,0
0,989137613,4,1,28007,547558035,28007,10,65.17,0
0,1744581762,3,1,28007,348934600,28007,1,13.94,0
0,1520545421,1,0,28007,348934600,28007,1,56.57,0
0,1343106500,4,1,28007,1823072687,28007,1,64.62,0
0,1910153505,2,0,28007,348934600,28007,1,45.1,0
0,77415586,3,0,28007,348934600,28007,1,6.34,0
0,1236489588,2,1,28007,348934600,28007,1,7.39,0
0,1207877529,3,0,28007,1823072687,28007,1,9.01,0
0,325775693,3,1,28007,1823072687,28007,1,29.13,0
0,783189419,0,1,28007,1198415165,28007,5,88.53,0
0,252172114,2,0,28007,85975013,28007,3,49.79,0
0,1529464275,1,0,28007,348934600,28007,1,7.58,0
0,1249352100,5,0,28007,348934600,28007,1,25.29,0
0,458379262,5,1,28007,348934600,28007,1,27.04,0
0,2120633706,1,1,28007,677738360,28007,12,64.19,0
0,1051356798,2,1,28007,85975013,28007,3,83.87,0
0,759915530,2,0,28007,348934600,28007,1,6.41,0
0,259132706,6,1,28007,348934600,28007,1,27.66,0
0,2092733799,2,1,28007,1823072687,28007,1,11.14,0
0,2132909556,2,0,28007,1823072687,28007,1,18.48,0
0,469059843,5,1,28007,348934600,28007,1,32.91,0
0,1134994937,5,0,28007,348934600,28007,1,37.99,0
0,1585648581,4,1,28007,348934600,28007,1,22.13,0
0,1404684380,5,1,28007,923029380,28007,11,51.48,0
0,1870640785,4,0,28007,348934600,28007,1,11.27,0
0,891364505,3,1,28007,1823072687,28007,1,16.47,0
0,1729776721,4,0,28007,1823072687,28007,1,6.67,0
0,1141524074,3,0,28007,151143676,28007,8,10.23,0
0,727658706,5,1,28007,348934600,28007,1,5.87,0
0,919751066,2,1,28007,1823072687,28007,1,59.43,0
0,1273885837,5,1,28007,1823072687,28007,1,33.86,0
0,1904086644,5,1,28007,348934600,28007,1,17.72,0
0,161733249,4,0,28007,348934600,28007,1,39.75,0
0,1189752912,2,1,28007,1053599405,28007,2,65.19,0
0,1028143403,3,0,28007,348934600,28007,1,21.5,0
0,168579211,3,1,28007,855959430,28007,7,37.54,0
0,695481887,5,0,28007,348934600,28007,1,37.39,0
0,1530157952,2,1,28007,348934600,28007,1,21.28,0
0,196888452,4,0,28007,1823072687,28007,1,21.19,0
0,1165454845,2,0,28007,348934600,28007,1,15.51,0
0,1141481813,5,0,28007,348934600,28007,1,42.74,0
0,2136232396,6,1,28007,348934600,28007,1,46.76,0
0,525158878,2,1,28007,1823072687,28007,1,15.88,0
0,1971153898,3,0,28007,348934600,28007,1,30.89,0
0,270217031,3,1,28007,348934600,28007,1,8.94,0
0,377517197,3,1,28007,348934600,28007,1,34.5,0
0,1955375790,3,0,28007,348934600,28007,1,1.8,0
0,480951921,5,0,28007,348934600,28007,1,32.3,0
0,180936571,2,0,28007,348934600,28007,1,44.68,0
0,1214780453,6,1,28007,348934600,28007,1,53.88,0
0,1562537029,5,1,28007,348934600,28007,1,6.47,0
0,116665031,2,1,28007,348934600,28007,1,1.38,0
0,1734287915,2,1,28007,348934600,28007,1,15.87,0
0,528877098,6,1,28007,855959430,28007,7,6.18,0
0,1284515419,6,1,28007,348934600,28007,1,56.5,0
0,831378949,2,0,28007,348934600,28007,1,30.29,0
0,158319863,5,1,28007,840466850,28007,4,41.7,0
0,1809615650,4,0,28007,348934600,28007,1,37.54,0
0,581581060,3,1,28007,348934600,28007,1,16.17,0
0,1489836575,2,1,28007,348934600,28007,1,25.68,0
0,2082605784,3,0,28007,348934600,28007,1,42.36,0
0,1629152705,6,0,28007,348934600,28007,1,2.59,0
0,1640022626,6,0,28007,1823072687,28007,1,19.91,0
0,1814870538,3,0,28007,348934600,28007,1,11.13,0
0,966602067,4,0,28007,348934600,28007,1,24.24,0
0,1874220848,2,0,28007,1823072687,28007,1,41.09,0
0,1224222502,1,0,28007,348934600,28007,1,35.98,0
0,1039035065,5,1,28007,348934600,28007,1,36.93,0
0,165037464,1,1,28007,1823072687,28007,1,28.42,0
0,236932311,2,1,28007,348934600,28007,1,1.79,0
0,1965708710,1,0,28007,1823072687,28007,1,11.48,0
0,959023117,3,0,28007,348934600,28007,1,11.06,0
0,680687990,4,1,28007,348934600,28007,1,43.62,0
0,1846201961,3,0,28007,348934600,28007,1,9,0
0,39607150,4,1,28007,1823072687,28007,1,31.85,0
0,1691073795,2,1,28007,348934600,28007,1,21.39,0
0,1376050027,2,1,28007,855959430,28007,7,23.66,0
0,1166683343,2,1,28007,348934600,28007,1,45.04,0
0,1942983218,4,1,28007,348934600,28007,1,49.24,0
0,268686998,3,0,28007,1823072687,28007,1,5.14,0
0,1421006824,2,1,28007,348934600,28007,1,35.94,0
0,67418210,3,0,28007,348934600,28007,1,29.7,0
0,1065812935,6,1,28007,857378720,28007,9,154.83,0
0,689850593,3,0,28007,348934600,28007,1,24.57,0
0,851731350,4,0,28007,348934600,28007,1,29.86,0
0,483485800,4,1,28007,348934600,28007,1,2.79,0
0,1953142190,2,0,28007,348934600,28007,1,5.05,0
0,76780537,6,1,28007,348934600,28007,1,59.54,0
0,870503362,2,1,28007,348934600,28007,1,22.31,0
0,1236503001,2,1,28007,348934600,28007,1,8.97,0
0,1175419672,2,0,28007,348934600,28007,1,13.11,0
0,1129461636,1,0,28007,1823072687,28007,1,20.5,0
0,189823798,5,0,28007,1748431652,28007,5,28.74,0
0,2064491438,5,1,28007,923029380,28007,11,79.58,0
0,814878326,3,1,28007,348934600,28007,1,17.94,0
0,669906110,3,1,28007,348934600,28007,1,19.91,0
0,1457388461,2,1,28007,348934600,28007,1,2.64,0
0,208889378,4,0,28007,348934600,28007,1,21.71,0
0,285984841,3,0,28007,209847108,28007,5,111.98,0
0,311188483,5,0,28007,480139044,28007,2,83.93,0
0,282483842,4,1,28007,1823072687,28007,1,27.62,0
0,486343841,3,0,28007,348934600,28007,1,31.5,0
0,1650590141,3,1,28007,348934600,28007,1,15.49,0
0,1657707912,1,0,28007,348934600,28007,1,8.59,0
0,366069783,4,1,28007,348934600,28007,1,14.56,0
0,1038722314,4,0,28007,348934600,28007,1,1.61,0
0,278676105,3,1,28007,348934600,28007,1,26.03,0
0,2079453894,3,1,28007,1823072687,28007,1,35.05,0
0,1349106433,4,0,28007,348934600,28007,1,45.39,0
0,583110837,3,0,28007,547558035,28007,10,81.67,0
0,1597422235,3,1,28007,348934600,28007,1,35.94,0
0,1708732499,2,0,28007,348934600,28007,1,11.5,0
0,470079617,5,1,28007,348934600,28007,1,32.69,0
0,235397460,2,0,28007,348934600,28007,1,13.18,0
0,1743327214,2,0,28007,348934600,28007,1,35.38,0
0,1731163929,2,1,28007,1946091778,28007,5,32.51,0
0,1263107170,2,1,28007,348934600,28007,1,33.08,0
0,983659750,2,0,28007,348934600,28007,1,51.03,0
0,1513653440,4,0,28007,348934600,28007,1,26.5,0
0,880625364,2,0,28007,348934600,28007,1,23.2,0
0,1155259690,2,1,28007,1823072687,28007,1,3.17,0
0,2031167542,2,0,28007,348934600,28007,1,51.64,0
0,1341583263,2,0,28007,1823072687,28007,1,24.14,0
0,75278863,1,1,28007,1313686961,28007,12,71.41,0
0,444370508,5,1,28007,348934600,28007,1,16.08,0
0,41461366,3,1,28007,348934600,28007,1,62.99,0
0,1177396126,2,0,28007,348934600,28007,1,42.28,0
0,1895811684,4,1,28007,1823072687,28007,1,20.83,0
0,2035771335,2,1,28007,348934600,28007,1,45.47,0
0,365152877,2,1,28007,1823072687,28007,1,66.19,0
0,149698808,2,1,28007,348934600,28007,1,25.41,0
0,1063753312,3,1,28007,1823072687,28007,1,27.24,0
0,220694569,3,0,28007,1823072687,28007,1,32.88,0
0,1087943403,3,0,28007,1823072687,28007,1,11.4,0
0,1495681901,1,1,28007,1823072687,28007,1,44.55,0
0,1151051721,3,0,28007,348934600,28007,1,17.66,0
0,1150646122,3,0,28007,1053599405,28007,2,98.01,0
0,1415453492,2,1,28007,348934600,28007,1,5.4,0
0,658256470,3,1,28007,348934600,28007,1,31.21,0
0,823678601,2,1,28007,1823072687,28007,1,13.77,0
0,1750373007,3,1,28007,348934600,28007,1,24.5,0
0,985732014,2,1,28007,348934600,28007,1,30.93,0
0,1480799932,6,0,28007,1823072687,28007,1,30.6,0
0,1764447156,3,1,28007,923029380,28007,11,184.36,0
0,771207119,4,0,28007,85975013,28007,3,11.95,0
0,1182534509,2,1,28007,1823072687,28007,1,13.9,0
0,1663056729,3,1,28007,348934600,28007,1,2.1,0
0,2128589842,3,1,28007,348934600,28007,1,34.56,0
0,1801015376,2,0,28007,348934600,28007,1,35.51,0
0,2134625729,2,1,28007,348934600,28007,1,20.82,0
0,107125195,1,0,28007,348934600,28007,1,26.46,0
0,204633978,2,1,28007,348934600,28007,1,9.47,0
0,815064001,3,0,28007,1823072687,28007,1,32.81,0
0,251630036,4,1,28007,1823072687,28007,1,13.81,0
0,1100276718,1,1,28007,1823072687,28007,1,20.5,0
0,913841043,3,1,28007,480139044,28007,2,200.36,0
0,848308923,3,0,28007,1823072687,28007,1,25.29,0
0,1040303644,2,0,28007,85975013,28007,3,26.45,0
0,1431806998,4,1,28007,348934600,28007,1,17.41,0
0,1771537982,2,0,28007,348934600,28007,1,37.19,0
0,1767103563,3,1,28007,348934600,28007,1,24.76,0
0,2016997607,2,0,28007,348934600,28007,1,16.43,0
0,371396143,2,1,28007,348934600,28007,1,40.75,0
0,1067734462,3,1,28007,348934600,28007,1,42.7,0
0,131682780,2,1,28007,348934600,28007,1,1.76,0
0,2055009466,4,0,28007,348934600,28007,1,59.25,0
0,1682236855,2,0,28007,348934600,28007,1,20.97,0
0,2036557936,2,0,28007,348934600,28007,1,45.04,0
0,2060968828,3,1,28007,348934600,28007,1,13.19,0
0,585299069,3,1,28007,348934600,28007,1,8.06,0
0,1490048317,6,1,28007,209847108,28007,5,432.27,1
0,1490048317,6,1,28007,209847108,28007,5,87.68,1
0,333991833,2,0,28007,348934600,28007,1,22.15,0
0,1589138432,4,0,28007,348934600,28007,1,22.99,0
0,1274818444,5,1,28007,348934600,28007,1,54.53,0
0,1708403061,1,1,28007,348934600,28007,1,20.1,0
0,336519851,3,1,28007,348934600,28007,1,32.67,0
0,37682628,1,0,28007,348934600,28007,1,29.61,0
0,1548142512,4,1,28007,348934600,28007,1,53.62,0
0,626305923,3,0,28007,1535107174,28007,5,124.53,0
0,7197142,2,0,28007,348934600,28007,1,7.19,0
0,1828416123,4,1,28007,348934600,28007,1,51.38,0
0,914000857,3,1,28007,348934600,28007,1,35.59,0
0,1677202028,3,1,28007,1823072687,28007,1,26.28,0
0,1471216995,3,1,28007,348934600,28007,1,35.06,0
0,1238185596,5,0,28007,348934600,28007,1,53.58,0
0,1906860092,3,1,28007,151143676,28007,8,95.29,0
0,857032107,3,0,28007,348934600,28007,1,39.17,0
0,2117552812,1,1,28007,1053599405,28007,2,153.05,0
0,524035200,2,0,28007,348934600,28007,1,29.5,0
0,1407767965,3,1,28007,1823072687,28007,1,19.53,0
0,1862169273,5,1,28007,348934600,28007,1,17.39,0
0,1279668658,2,0,28007,348934600,28007,1,58.54,0
0,949116847,3,0,28007,348934600,28007,1,22.93,0
0,1014347664,6,0,28007,348934600,28007,1,6.79,0
0,123366357,4,0,28007,692898500,28007,2,126.47,0
0,347453747,5,1,28007,348934600,28007,1,17.02,0
0,1884342559,2,1,28007,348934600,28007,1,32.81,0
0,1309194397,4,1,28007,348934600,28007,1,29.37,0
0,1123627503,0,1,28007,1823072687,28007,1,14.41,0
0,1350068848,4,0,28007,1823072687,28007,1,6.71,0
0,697242067,5,0,28007,348934600,28007,1,31.68,0
0,481773197,4,1,28007,348934600,28007,1,26.55,0
0,1421601814,2,1,28007,1823072687,28007,1,57.75,0
0,1397554341,3,0,28007,348934600,28007,1,33.03,0
0,949319027,2,0,28007,855959430,28007,7,44.72,0
0,859628493,3,1,28007,348934600,28007,1,17.17,0
0,1641076533,2,1,28007,1823072687,28007,1,9.69,0
0,454239699,3,1,28007,348934600,28007,1,7.86,0
0,813347783,1,1,28007,348934600,28007,1,27.99,0
0,941334726,3,1,28007,151143676,28007,8,3.78,0
0,1969886762,4,0,28007,348934600,28007,1,13.8,0
0,1297358265,3,0,28007,85975013,28007,3,55.96,0
0,1141582476,2,1,28007,348934600,28007,1,16.68,0
0,1857140958,4,0,28007,348934600,28007,1,73.38,0
0,707845856,2,1,28007,348934600,28007,1,30.69,0
0,32640811,3,0,28007,348934600,28007,1,40.7,0
0,1078596280,6,1,28007,1823072687,28007,1,24.77,0
0,1934785516,2,1,28007,1823072687,28007,1,22.57,0
0,629942205,2,0,28007,348934600,28007,1,19.48,0
0,1789457872,2,1,28007,348934600,28007,1,42.34,0
0,993553940,2,0,28007,348934600,28007,1,28.38,0
0,798268011,3,1,28007,348934600,28007,1,13.77,0
0,861002792,3,1,28007,855959430,28007,7,60.77,0
0,824784700,3,1,28007,348934600,28007,1,19.42,0
0,371570992,6,0,28007,1823072687,28007,1,16.52,0
0,1142956269,4,0,28007,348934600,28007,1,54.85,0
0,956794113,3,1,28007,1823072687,28007,1,30.66,0
0,1954474578,2,0,28007,348934600,28007,1,34.12,0
0,1019071188,4,0,28007,348875670,28007,9,127.84,0
0,152830802,2,1,28007,348934600,28007,1,51.63,0
0,289617636,2,0,28007,1823072687,28007,1,21.37,0
0,1815278899,5,0,28007,348934600,28007,1,5.53,0
0,1364381627,3,0,28007,348934600,28007,1,41.87,0
0,1694165271,2,0,28007,349281107,28007,10,81.79,0
0,1196149230,3,1,28007,855959430,28007,7,83.07,0
0,802146030,2,0,28007,348934600,28007,1,31.32,0
0,154191546,2,0,28007,348934600,28007,1,41.62,0
0,92282564,3,1,28007,1823072687,28007,1,57.34,0
0,76052944,3,0,28007,1823072687,28007,1,26.52,0
0,744859144,2,0,28007,348934600,28007,1,30.28,0
0,1258953485,4,1,28007,348934600,28007,1,22.55,0
0,466569235,4,0,28007,855959430,28007,7,1.31,0
0,1048588440,6,0,28007,1823072687,28007,1,24.73,0
0,2081591507,3,1,28007,348934600,28007,1,10.07,0
0,1483007108,1,1,28007,348934600,28007,1,48.78,0
0,876944738,2,1,28007,348934600,28007,1,44.59,0
0,155412783,5,1,28007,348934600,28007,1,43.46,0
0,190128751,2,1,28007,348934600,28007,1,61,0
0,620327304,4,1,28007,348934600,28007,1,20.75,0
0,1940215857,5,0,28007,1823072687,28007,1,50.5,0
0,1769359992,3,1,28007,348934600,28007,1,28.41,0
0,752356138,2,1,28007,1823072687,28007,1,32.81,0
0,1647801193,4,0,28007,348934600,28007,1,37.52,0
0,1278181986,2,1,28007,348934600,28007,1,27.35,0
0,914488986,4,0,28007,348934600,28007,1,30.79,0
0,907777350,1,1,28007,348934600,28007,1,9.99,0
0,1530098029,3,1,28007,348934600,28007,1,1.85,0
0,506565122,5,1,28007,348934600,28007,1,6.59,0
0,285545076,2,1,28007,348934600,28007,1,61.99,0
0,1374783350,4,1,28007,348934600,28007,1,26.49,0
0,1204740969,3,0,28007,348934600,28007,1,26.19,0
0,1088464518,2,1,28007,348934600,28007,1,9.53,0
0,1687722078,2,0,28007,348934600,28007,1,0.77,0
0,172921013,5,0,28007,348934600,28007,1,24.68,0
0,1240560903,4,0,28007,547558035,28007,10,72.4,0
0,1872660217,4,1,28007,349281107,28007,10,51.1,0
0,1030484150,2,1,28007,348934600,28007,1,42.53,0
0,1402369177,2,1,28007,348934600,28007,1,24.35,0
0,1556425826,3,0,28007,348934600,28007,1,31.99,0
0,1690988973,1,1,28007,348934600,28007,1,22.69,0
0,1367987964,3,1,28007,1823072687,28007,1,27.88,0
0,1163388474,2,1,28007,348934600,28007,1,38.66,0
0,16791543,4,0,28007,348934600,28007,1,14.82,0
0,2058916086,2,1,28007,348934600,28007,1,40.5,0
0,1760492708,1,1,28007,1823072687,28007,1,0.25,0
0,33256704,4,1,28007,348934600,28007,1,35.32,0
0,1753498738,3,1,28007,348934600,28007,1,20.86,0
0,531360588,1,1,28007,348934600,28007,1,57.41,0
0,262404738,1,1,28007,348934600,28007,1,59.58,0
0,643323409,2,0,28007,1823072687,28007,1,20.51,0
0,698358493,4,0,28007,348934600,28007,1,18.03,0
0,899204870,3,0,28007,1823072687,28007,1,39.67,0
0,1717543260,3,0,28007,151143676,28007,8,9.34,0
0,47462628,2,1,28007,348934600,28007,1,28.61,0
0,1700873233,3,1,28007,348934600,28007,1,5.44,0
0,1035222482,1,1,28007,348934600,28007,1,43.57,0
0,39112485,6,1,28007,348934600,28007,1,67.59,0
0,457497998,4,0,28007,348934600,28007,1,18.05,0
0,911139709,3,1,28007,1823072687,28007,1,40.25,0
0,1356412685,5,0,28007,348934600,28007,1,17.97,0
0,1375316332,1,1,28007,348934600,28007,1,23.55,0
0,103240070,2,1,28007,348934600,28007,1,17.3,0
0,1282628311,2,1,28007,1198415165,28007,5,94.69,0
0,975211427,2,0,28007,348934600,28007,1,16.64,0
0,1885091211,3,1,28007,348934600,28007,1,4.61,0
0,469767739,2,0,28007,348934600,28007,1,43.41,0
0,1982656265,3,0,28007,348934600,28007,1,49.75,0
0,1375956198,3,1,28007,692898500,28007,2,29.68,0
0,1607867760,4,1,28007,1823072687,28007,1,5.8,0
0,575345520,2,1,28007,348934600,28007,1,76.67,0
0,1787537369,2,0,28007,1823072687,28007,1,48.02,0
0,1732307957,5,1,28007,348934600,28007,1,55.06,0
0,842799656,1,1,28007,348934600,28007,1,25.62,0
0,2101882723,1,1,28007,348934600,28007,1,9.18,0
0,1799882713,1,1,28007,1823072687,28007,1,16.71,0
0,1663641926,6,1,28007,348934600,28007,1,22.7,0
0,1255149927,2,0,28007,348934600,28007,1,26.04,0
0,1666444221,3,0,28007,348934600,28007,1,27.27,0
0,497088099,2,0,28007,209847108,28007,5,67.3,0
0,272471718,3,0,28007,348934600,28007,1,33.39,0
0,1160118068,2,0,28007,348934600,28007,1,44.3,0
0,1587738251,3,1,28007,349281107,28007,10,49.93,0
0,1085689043,2,0,28007,348934600,28007,1,18.36,0
0,190398591,6,0,28007,1823072687,28007,1,14.71,0
0,1510535804,3,1,28007,151143676,28007,8,66.07,0
0,34948851,3,1,28007,1198415165,28007,5,43.9,0
0,548185127,2,1,28007,348934600,28007,1,48.46,0
0,550190826,3,1,28007,348934600,28007,1,34.81,0
0,2085650948,2,1,28007,348934600,28007,1,2.08,0
0,616472041,2,0,28007,348934600,28007,1,23.7,0
0,791154308,0,1,28007,85975013,28007,3,23.85,0
0,294759668,3,0,28007,1535107174,28007,5,121.68,0
0,574289698,3,0,28007,348934600,28007,1,16.96,0
0,2002750382,1,1,28007,1823072687,28007,1,48.82,0
0,16613795,2,1,28007,85975013,28007,3,54.13,0
0,318717540,4,0,28007,348934600,28007,1,13.22,0
0,1189367947,2,0,28007,348934600,28007,1,33.32,0
0,256310721,2,1,28007,348934600,28007,1,6.07,0
0,290140685,3,1,28007,348934600,28007,1,42.71,0
0,1439880421,4,1,28007,1823072687,28007,1,62.93,0
0,1100510913,2,0,28007,85975013,28007,3,45.21,0
0,362857866,3,1,28007,348934600,28007,1,31.49,0
0,1754543106,2,0,28007,1053599405,28007,2,101.16,0
0,1626806996,4,0,28007,348934600,28007,1,16.91,0
0,1511497789,1,1,28007,348934600,28007,1,45.55,0
0,341886098,5,0,28007,348934600,28007,1,3.47,0
0,2075699398,3,1,28007,348934600,28007,1,24.88,0
0,1683902488,3,1,28007,348934600,28007,1,55.06,0
0,377075708,2,0,28007,1823072687,28007,1,21.93,0
0,1512732275,3,1,28007,348934600,28007,1,9.14,0
0,6094907,5,0,28007,348934600,28007,1,6.07,0
0,2120153320,2,1,28007,1823072687,28007,1,40.99,0
0,1029994689,3,0,28007,348934600,28007,1,19.79,0
0,1670883164,6,1,28007,692898500,28007,2,58.89,0
0,1685492470,2,1,28007,480139044,28007,2,289.21,1
0,1275518867,5,1,28007,480139044,28007,2,560.9,1
0,923919564,3,1,28007,348934600,28007,1,30.92,0
0,943088790,2,1,28007,1823072687,28007,1,1.11,0
0,2121874810,4,1,28007,1823072687,28007,1,30.16,0
0,749077907,4,0,28007,348934600,28007,1,35.34,0
0,476466255,2,0,28007,151143676,28007,8,64.99,0
0,343535530,3,1,28007,1053599405,28007,2,45.53,0
0,2103685620,3,1,28007,348934600,28007,1,46.73,0
0,1734585073,5,1,28007,348934600,28007,1,34.02,0
0,1908894965,1,0,28007,1823072687,28007,1,24.87,0
0,73919470,3,1,28007,348934600,28007,1,56.21,0
0,944695695,2,1,28007,348934600,28007,1,35,0
0,1415704373,3,1,28007,1198415165,28007,5,75.06,0
0,1808704110,3,1,28007,348934600,28007,1,38.5,0
0,411880353,2,1,28007,348934600,28007,1,0.62,0
0,5079947,3,1,28007,348934600,28007,1,23.22,0
0,810569063,2,1,28007,348934600,28007,1,4.58,0
0,1087747329,2,0,28007,348934600,28007,1,1.25,0
0,81568098,2,1,28007,348934600,28007,1,47.96,0
0,1332125345,2,1,28007,348934600,28007,1,28.92,0
0,1129737137,6,0,28007,348934600,28007,1,38.18,0
0,1059534096,3,0,28007,1313686961,28007,12,66.86,0
0,274026379,0,1,28007,348934600,28007,1,31.89,0
0,503124737,6,0,28007,1198415165,28007,5,1.14,0
0,1977646698,3,1,28007,1198415165,28007,5,135.11,1
0,1977646698,3,1,28007,1198415165,28007,5,256.37,1
0,323912860,2,1,28007,348934600,28007,1,14.83,0
0,471166875,1,0,28007,348934600,28007,1,3.62,0
0,725307945,2,0,28007,348934600,28007,1,30.31,0
0,206142588,4,1,28007,1823072687,28007,1,6.94,0
0,750572020,5,0,28007,348934600,28007,1,10.67,0
0,2016264883,1,0,28007,1823072687,28007,1,1.53,0
0,1209838312,2,0,28007,1823072687,28007,1,9.66,0
0,894687005,5,0,28007,348934600,28007,1,2.97,0
0,2062869828,2,0,28007,151143676,28007,8,37.79,0
0,1992960127,3,1,28007,348934600,28007,1,29.73,0
0,2141677873,1,0,28007,348934600,28007,1,5.02,0
0,102364766,2,1,28007,348934600,28007,1,4.44,0
0,1232523772,1,0,28007,348934600,28007,1,8.85,0
0,286236136,3,0,28007,348934600,28007,1,37.97,0
0,210584188,4,0,28007,732195782,28007,14,1993.68,0
0,1628447668,3,0,28007,348934600,28007,1,4.35,0
0,1450562088,4,1,28007,348934600,28007,1,6.04,0
0,1537824739,4,0,28007,348934600,28007,1,15.05,0
0,2138823885,4,0,28007,348934600,28007,1,11.87,0
0,1258211852,1,0,28007,348934600,28007,1,40.87,0
